feature	logFC	AveExpr	t	P.Value	adj.P.Val	B	name	name_lipid1	name_lipid3	identity	abbreviation	composition	pre_fatty_acid_length	n_doub_bonds	definition	m_z	rt	main_fat_acd_length_num	main_fat_acd_length_fct	definition2
NA_681.55325_7.55	-1.1098444335803321	10.853639911966049	-2.574851579904912	0.024951792823557396	0.10966233352689193	-3.950660266667058	NA	NA	NA	NA	NA	NA	NA	NA	NA	681.55325	7.55	NA	NA	NA
NA_667.61001_12.95	-1.2850693273275722	11.182089003529022	-2.5752911923731996	0.024931881122271193	0.10966233352689193	-3.9517726175048353	NA	NA	NA	NA	NA	NA	NA	NA	NA	667.61001	12.95	NA	NA	NA
NA_792.49193_7.06	0.7228261230903724	10.541896275913848	2.541505120403373	0.026508403334929542	0.11433422448499914	-3.9641685890143066	NA	NA	NA	NA	NA	NA	NA	NA	NA	792.49193	7.06	NA	NA	NA
NA_783.6127_8.75	0.39865291201845116	13.729095700405116	2.561966109382147	0.025542388505003247	0.11100865029655355	-3.973026262688826	NA	NA	NA	NA	NA	NA	NA	NA	NA	783.6127	8.75	NA	NA	NA
PE O-38:5; PE O-16:1 22:4_751.55161_9.13	0.8296140470516746	14.215228415054161	2.562884808724972	0.025499831613611953	0.11100865029655355	-3.973356003072995	PE O-38:5; PE O-16:1 22:4	PE 38:5; PE 16:1 22:4	PE 38:5; PE 16:1 22:4	PE O-38:5	PE	O-38:5	38	5	PE	751.55161	9.13	38	38	PE O-38:5
PE 36:4; PE 16:0 20:4_739.51381_7.99	-0.3538881722773131	16.581016778944154	-2.5321188397714844	0.02696341037239942	0.11456095750263236	-3.9789139295737685	PE 36:4; PE 16:0 20:4	PE 36:4	PE 36:4	PE 36:4	PE	36:4	36	4	PE	739.51381	7.99	36	36	PE 36:4
NA_819.633_13	-0.7854934789736527	11.4261311196613	-2.559347593495113	0.025664067524709337	0.11125438409188719	-3.97950474378655	NA	NA	NA	NA	NA	NA	NA	NA	NA	819.633	13	NA	NA	NA
NA_507.33129_3.57	0.46116138584178523	12.235714294604676	2.5285847112164466	0.027136698447407365	0.11501111897809374	-3.9887545106553337	NA	NA	NA	NA	NA	NA	NA	NA	NA	507.33129	3.57	NA	NA	NA
NA_557.31112_3.6	0.5884880827342135	13.216949509540225	2.515362033142049	0.027794733686440132	0.11635638513833271	-4.006214303458471	NA	NA	NA	NA	NA	NA	NA	NA	NA	557.31112	3.6	NA	NA	NA
NA_798.53806_7.01	0.722603343296794	14.565932112420002	2.533422360589449	0.02689976821742164	0.11456095750263236	-4.006405625031007	NA	NA	NA	NA	NA	NA	NA	NA	NA	798.53806	7.01	NA	NA	NA
NA_590.52706_7.71	0.5905431506941	11.196444020441858	2.5374406639742775	0.0267045029912788	0.11438844483482156	-4.008970822947802	NA	NA	NA	NA	NA	NA	NA	NA	NA	590.52706	7.71	NA	NA	NA
PC 44:1_899.73269_24.47	0.9037714403078956	11.64465942980194	2.5370816838486894	0.026721890801577167	0.11438844483482156	-4.017153495171454	PC 44:1	PC 44:1	PC 44:1	PC 44:1	PC	44:1	44	1	PC	899.73269	24.47	44	44	PC 44:1
NA_650.52702_7.65	1.2355945209628811	14.675769103603475	2.534002998283215	0.02687146681626752	0.11456095750263236	-4.017659892872694	NA	NA	NA	NA	NA	NA	NA	NA	NA	650.52702	7.65	NA	NA	NA
NA_484.36917_5.85	-0.6795886791838984	10.23150725509496	-2.5155912311873725	0.027783196051711357	0.11635638513833271	-4.022888336126764	NA	NA	NA	NA	NA	NA	NA	NA	NA	484.36917	5.85	NA	NA	NA
NA_384.22229_4.17	1.2097698231548946	10.017621007432533	2.524250446633227	0.027350703688464522	0.11563119282152823	-4.025743113878226	NA	NA	NA	NA	NA	NA	NA	NA	NA	384.22229	4.17	NA	NA	NA
LPE O-20:1_493.35244_6.13	-1.262866464503962	10.381444832958422	-2.5162959570720806	0.027747749995933983	0.11635638513833271	-4.030508961839343	LPE O-20:1	LPE 20:1	LPE 20:1	LPE O-20:1	LPE	O-20:1	20	1	LPE	493.35244	6.13	20	20	LPE O-20:1
PC 16:1/16:1_729.53138_7.78	-0.40663189319801907	17.675603576778542	-2.4883716393050097	0.0291865591918044	0.12096263634059858	-4.03100647265013	PC 16:1/16:1	PC 16:1/16:1	PC 16:1/16:1	PC 16:1/16:1	PC	16:1/16:1	16	1/16	PC	729.53138	7.78	16	16	PC 16:1/16:1
Cer 18:2;2O/18:0_563.52686_8.86	-0.7515955994954953	13.87923800956108	-2.515624756016269	0.027781508831854814	0.11635638513833271	-4.032460832288944	Cer 18:2;2O/18:0	Cer 18:2 18:0	Cer 18:2 18:0	Cer 18:2	Cer	18:2	18	2	Cer	563.52686	8.86	18	18	Cer 18:2
PC O-38:5_793.59798_12.29	-0.4086712528769006	12.649180630315906	-2.475113320632192	0.029894877729095663	0.12207013968956584	-4.03558205943723	PC O-38:5	PC 38:5	PC 38:5	PC O-38:5	PC	O-38:5	38	5	PC	793.59798	12.29	38	38	PC O-38:5
LPI 16:0_572.29499_2.51	0.7102111088374744	10.97628160919877	2.49710374085128	0.028728999381498407	0.11968080717951045	-4.03815238328947	LPI 16:0	LPI 16:0	LPI 16:0	LPI 16:0	LPI	16:0	16	0	LPI	572.29499	2.51	16	16	LPI 16:0
NA_263.26112_3.17	-0.6103161610153603	9.988408453771733	-2.4850342281917723	0.029363305515431405	0.12114136671583776	-4.051092750369555	NA	NA	NA	NA	NA	NA	NA	NA	NA	263.26112	3.17	NA	NA	NA
NA_622.49553_18.89	0.7521727545017376	10.247950101961832	2.4871872973451694	0.029249162065964413	0.12096263634059858	-4.054909768934025	NA	NA	NA	NA	NA	NA	NA	NA	NA	622.49553	18.89	NA	NA	NA
NA_859.5326_8.62	0.8350504683423978	11.112763762813591	2.510099678656715	0.028060924658436664	0.11718351911151546	-4.06215684210434	NA	NA	NA	NA	NA	NA	NA	NA	NA	859.5326	8.62	NA	NA	NA
D-erythro-Sphingosine C-20_327.3135_3.19	0.7426863688707528	9.00201058060431	2.488916924270163	0.029157779947285335	0.12096263634059858	-4.085748499318864	D-erythro-Sphingosine C-20	D-erythro-Sphingosine C-20	D-erythro-Sphingosine C-20	NA	NA	NA	NA	NA	D-erythro-Sphingosine C-20	327.3135	3.19	NA	NA	D-erythro-Sphingosine C-20
NA_340.2607_3.35	-1.0327833788410463	12.363270447926123	-2.4624720140104537	0.03058578041383976	0.12291885399256072	-4.100638123586342	NA	NA	NA	NA	NA	NA	NA	NA	NA	340.2607	3.35	NA	NA	NA
PE 18:1 18:0_745.56068_9.95	-0.604727541190195	16.477238212230848	-2.4755139417697833	0.029873231885843156	0.12207013968956584	-4.102113552420865	PE 18:1 18:0	PE 18:1 18:0	PE 18:1 18:0	PE 18:1 18:0	PE	18:1 18:0	18	1 18	PE	745.56068	9.95	18	18	PE 18:1 18:0
NA_1226.75056_7.12	-0.6471425220490421	12.957223433773938	-2.457323561207864	0.030871589242789765	0.12348635697115906	-4.1030112611087795	NA	NA	NA	NA	NA	NA	NA	NA	NA	1226.75056	7.12	NA	NA	NA
NA_807.69485_13.6	0.6641644445551956	12.916436362789101	2.474456886301979	0.02993037830565674	0.12207013968956584	-4.103955877382438	NA	NA	NA	NA	NA	NA	NA	NA	NA	807.69485	13.6	NA	NA	NA
PC 22:6 16:0_805.56215_7.99	0.31634033131334616	19.194746834980375	2.4702257619183254	0.03016018673828852	0.12207013968956584	-4.104325998806201	PC 22:6 16:0	PC 22:6 16:0	PC 22:6 16:0	PC 22:6 16:0	PC	22:6 16:0	22	6 16	PC	805.56215	7.99	22	22	PC 22:6 16:0
NA_796.5377_7.79	1.4187149918244797	11.739712579368728	2.475042362004286	0.02989871326318006	0.12207013968956584	-4.106902666205777	NA	NA	NA	NA	NA	NA	NA	NA	NA	796.5377	7.79	NA	NA	NA
SM 36:2;3O_744.5794_7.87	-0.339246934704998	10.607469660924567	-2.4553671307215703	0.0309808761608734	0.12363396374479384	-4.110310462911645	SM 36:2;3O	SM 36:2	SM 36:2	SM 36:2	SM	36:2	36	2	SM	744.5794	7.87	36	36	SM 36:2
CAR 20:2_451.36615_4.13	-0.65073553875724	14.54231474529062	-2.4741260531309277	0.029948285599019308	0.12207013968956584	-4.114981377648887	CAR 20:2	CAR 20:2	CAR 20:2	CAR 20:2	CAR	20:2	20	2	CAR	451.36615	4.13	20	20	CAR 20:2
NA_823.44416_8.43	-0.6509818813718653	11.93350475106132	-2.4705303057643277	0.030143588687771675	0.12207013968956584	-4.11550949143945	NA	NA	NA	NA	NA	NA	NA	NA	NA	823.44416	8.43	NA	NA	NA
PE O-34:3; PE O-18:2 16:1_699.51912_8.68	-0.42031532487195444	14.433404594965948	-2.457608019570596	0.030855730494025697	0.12348635697115906	-4.117471738376498	PE O-34:3; PE O-18:2 16:1	PE 34:3; PE 18:2 16:1	PE 34:3; PE 18:2 16:1	PE O-34:3	PE	O-34:3	34	3	PE	699.51912	8.68	34	34	PE O-34:3
NA_701.4925_2.16	0.8027593382793328	9.8176719206129075	2.4718856686900668	0.030069827189719844	0.12207013968956584	-4.12726776542239	NA	NA	NA	NA	NA	NA	NA	NA	NA	701.4925	2.16	NA	NA	NA
NA_716.58196_8.88	-0.4442782688298664	12.503894209872184	-2.4245397812431717	0.03275326388744336	0.1277766551374024	-4.133973894713609	NA	NA	NA	NA	NA	NA	NA	NA	NA	716.58196	8.88	NA	NA	NA
NA_600.51063_23.96	-0.6234231758164135	12.841107212530703	-2.46691642101234	0.030341123875531163	0.12251215030592724	-4.139349534802158	NA	NA	NA	NA	NA	NA	NA	NA	NA	600.51063	23.96	NA	NA	NA
NA_858.52287_7.39	0.6123550550848267	13.15840626884894	2.4645979245398713	0.03046851473782393	0.12273637540613978	-4.143337360326932	NA	NA	NA	NA	NA	NA	NA	NA	NA	858.52287	7.39	NA	NA	NA
PC 20:4 14:0_753.53183_7.53	-0.4619354003073171	15.926817221553542	-2.4231890536653604	0.03283312871140571	0.1277766551374024	-4.145327477079282	PC 20:4 14:0	PC 20:4 14:0	PC 20:4 14:0	PC 20:4 14:0	PC	20:4 14:0	20	4 14	PC	753.53183	7.53	20	20	PC 20:4 14:0
NA_617.61039_13.99	-0.8504160762283086	13.09125856943873	-2.453683648826949	0.031075216624733355	0.12364365786417675	-4.162094931953332	NA	NA	NA	NA	NA	NA	NA	NA	NA	617.61039	13.99	NA	NA	NA
NA_919.67067_7.55	-1.1900742129693076	9.605563150932545	-2.4527423551102507	0.031128087167210775	0.12364365786417675	-4.163711494550916	NA	NA	NA	NA	NA	NA	NA	NA	NA	919.67067	7.55	NA	NA	NA
NA_584.51654_7.22	0.5640848316801215	13.32059384406371	2.435619133138118	0.032105236572143196	0.12706167162093127	-4.16677553247708	NA	NA	NA	NA	NA	NA	NA	NA	NA	584.51654	7.22	NA	NA	NA
PC 38:4; PC 19:2 19:2_809.59118_7.45	-0.3748432051510412	11.327131112828427	-2.4254183794953517	0.032701415803426066	0.1277766551374024	-4.169876937051175	PC 38:4; PC 19:2 19:2	PC 38:4	PC 38:4	PC 38:4	PC	38:4	38	4	PC	809.59118	7.45	38	38	PC 38:4
PC 39:6; PC 17:0 22:6_819.57786_8.39	0.4756403788310865	12.20545786022847	2.4278356440892495	0.03255917741195522	0.1277766551374024	-4.177688851709702	PC 39:6; PC 17:0 22:6	PC 39:6	PC 39:6	PC 39:6	PC	39:6	39	6	PC	819.57786	8.39	39	39	PC 39:6
Sphinganine_301.29752_3.44	-0.7808013363551379	12.276318555608178	-2.435064517829834	0.032137378302249595	0.12706167162093127	-4.1780366148096295	Sphinganine	Sphinganine	Sphinganine	NA	NA	NA	NA	NA	Sphinganine	301.29752	3.44	NA	NA	Sphinganine
NA_600.5109_23.26	-0.5180377866967324	14.328194808645353	-2.4291894190476637	0.03247977963105559	0.1277766551374024	-4.1806333707090495	NA	NA	NA	NA	NA	NA	NA	NA	NA	600.5109	23.26	NA	NA	NA
PC O-42:2_855.70629_19.11	-0.8751845007744543	11.59840071169851	-2.4163981697058308	0.033237520643833396	0.12779600228366367	-4.189241350690624	PC O-42:2	PC 42:2	PC 42:2	PC O-42:2	PC	O-42:2	42	2	PC	855.70629	19.11	42	42	PC O-42:2
NA_941.67636_12.11	1.0528903684897921	11.297672283225543	2.4230410361173376	0.03284189204058528	0.1277766551374024	-4.192491756600015	NA	NA	NA	NA	NA	NA	NA	NA	NA	941.67636	12.11	NA	NA	NA
NA_810.52265_7.35	0.5405208769609343	13.548366779437044	2.41814801541736	0.033132859918362616	0.12779600228366367	-4.195929956151007	NA	NA	NA	NA	NA	NA	NA	NA	NA	810.52265	7.35	NA	NA	NA
PC O-37:3_783.61288_12.41	-0.6631973091644038	12.614356018209083	-2.4286437318484797	0.03251176114213987	0.1277766551374024	-4.198055449315783	PC O-37:3	PC 37:3	PC 37:3	PC O-37:3	PC	O-37:3	37	3	PC	783.61288	12.41	37	37	PC O-37:3
PI O-36:4; PI O-16:0 20:4_844.54413_7.23	0.7187279623017497	13.670671638696145	2.4207695327128107	0.03297666004533475	0.12779600228366367	-4.20428357480888	PI O-36:4; PI O-16:0 20:4	PI O-36:4	PI O-36:4	PI O-36:4	PI	O-36:4	36	4	PI	844.54413	7.23	36	36	PI O-36:4
NA_789.64766_7.4	1.4551741018832987	11.228237719343173	2.4154261471050162	0.03329579684791003	0.12779600228366367	-4.20430537273447	NA	NA	NA	NA	NA	NA	NA	NA	NA	789.64766	7.4	NA	NA	NA
PC 37:1; PC 19:0 18:1_801.62478_12.07	0.3913981599136489	13.41174429697053	2.4175575651157852	0.03316813986900158	0.12779600228366367	-4.209316205286776	PC 37:1; PC 19:0 18:1	PC 37:1	PC 37:1	PC 37:1	PC	37:1	37	1	PC	801.62478	12.07	37	37	PC 37:1
PC 22:6 18:1_831.57736_8.04	0.4151281263355226	17.018932557689702	2.4076155244091164	0.03376767412933805	0.12902726490583757	-4.216068465794711	PC 22:6 18:1	PC 22:6 18:1	PC 22:6 18:1	PC 22:6 18:1	PC	22:6 18:1	22	6 18	PC	831.57736	8.04	22	22	PC 22:6 18:1
PC O-38:6_791.58239_8.78	-0.531916369982322	15.145486642056735	-2.378453727055854	0.03558726838296665	0.13417892803114137	-4.219087702049951	PC O-38:6	PC 38:6	PC 38:6	PC O-38:6	PC	O-38:6	38	6	PC	791.58239	8.78	38	38	PC O-38:6
NA_822.53743_7.03	0.8596809769988183	14.106705599061698	2.4191137246373096	0.03307523617897382	0.12779600228366367	-4.221339958166321	NA	NA	NA	NA	NA	NA	NA	NA	NA	822.53743	7.03	NA	NA	NA
NA_595.32673_2.65	-1.2793415365811796	10.5133132186251	-2.4100139481689724	0.033622089737914876	0.1287590342429565	-4.236891324861941	NA	NA	NA	NA	NA	NA	NA	NA	NA	595.32673	2.65	NA	NA	NA
NA_267.09036_2	0.3008794795942699	12.247247908645226	2.352515758223069	0.0372849225796155	0.13844053862170277	-4.237541583174414	NA	NA	NA	NA	NA	NA	NA	NA	NA	267.09036	2	NA	NA	NA
NA_1038.66258_3.35	0.851025098073729	10.728925270619087	2.3760817788015736	0.03573936355905862	0.13445557920456416	-4.248225289008887	NA	NA	NA	NA	NA	NA	NA	NA	NA	1038.66258	3.35	NA	NA	NA
NA_688.55069_7.99	-0.5375624204042049	13.313628951569576	-2.3644779018392854	0.03649251428669833	0.13619234232318927	-4.252267305284506	NA	NA	NA	NA	NA	NA	NA	NA	NA	688.55069	7.99	NA	NA	NA
SM 16:1;2O/14:0_646.50226_6.61	0.49372982280424854	13.113248022378345	2.387579970920802	0.03500787579122995	0.13346752645406418	-4.253676543595306	SM 16:1;2O/14:0	SM 16:1 14:0	SM 16:1 14:0	SM 16:1	SM	16:1	16	1	SM	646.50226	6.61	16	16	SM 16:1
O-Arachidonoyl Glycidol_360.26595_6.41	0.7407865206024478	12.945699487256842	2.3839865599573997	0.03523491341838925	0.1338087988984533	-4.2591632477468835	O-Arachidonoyl Glycidol	O-Arachidonoyl Glycidol	O-Arachidonoyl Glycidol	NA	NA	NA	NA	NA	O-Arachidonoyl Glycidol	360.26595	6.41	NA	NA	O-Arachidonoyl Glycidol
NA_411.29845_2	-0.4165587038745908	11.995929168198208	-2.348802622895176	0.03753424407261679	0.1390639671931225	-4.270546037521388	NA	NA	NA	NA	NA	NA	NA	NA	NA	411.29845	2	NA	NA	NA
NA_730.63284_8.9	-0.6733960470692391	13.14211690658072	-2.379391700079144	0.03552729572189948	0.13417892803114137	-4.272282527960922	NA	NA	NA	NA	NA	NA	NA	NA	NA	730.63284	8.9	NA	NA	NA
PC 43:2; PC 22:0 21:2_883.70268_17.6	1.398500095121159	11.573373327249781	2.383684311546726	0.035254074651231836	0.1338087988984533	-4.2817822945676856	PC 43:2; PC 22:0 21:2	PC 43:2	PC 43:2	PC 43:2	PC	43:2	43	2	PC	883.70268	17.6	43	43	PC 43:2
NA_817.67812_11.11	1.1166749124670268	12.428252874483235	2.3813831158298124	0.03540029062185216	0.13406584563663745	-4.28569811903693	NA	NA	NA	NA	NA	NA	NA	NA	NA	817.67812	11.11	NA	NA	NA
PC 38:5_807.577_8.27	0.39540560692694615	17.523125923685512	2.3713349863916457	0.036045624987834486	0.1353097307235633	-4.290819625994047	PC 38:5	PC 38:5	PC 38:5	PC 38:5	PC	38:5	38	5	PC	807.577	8.27	38	38	PC 38:5
NA_292.20674_7.88	-0.6044172990238421	12.81069068985944	-2.3562638180828097	0.037034873651325614	0.13781168670253627	-4.294252994846392	NA	NA	NA	NA	NA	NA	NA	NA	NA	292.20674	7.88	NA	NA	NA
NA_496.41188_5.91	-1.0069328014720533	11.68496252454437	-2.364059406792563	0.03651996064638213	0.13619234232318927	-4.298261216750906	NA	NA	NA	NA	NA	NA	NA	NA	NA	496.41188	5.91	NA	NA	NA
NA_388.29815_10.25	0.693804990136884	11.453717435866153	2.3681557228841217	0.03625216365808567	0.13578661300002265	-4.306686965999777	NA	NA	NA	NA	NA	NA	NA	NA	NA	388.29815	10.25	NA	NA	NA
PI 38:6_882.52358_6.78	0.5809069972984857	15.835482844601465	2.332275031772785	0.03866359897135865	0.14201597213565714	-4.323502663923163	PI 38:6	PI 38:6	PI 38:6	PI 38:6	PI	38:6	38	6	PI	882.52358	6.78	38	38	PI 38:6
CAR 24:4_503.39673_4.72	-1.4600325050376144	11.86487918401317	-2.3380443103056376	0.0382657120642054	0.14116163327356981	-4.342272433040643	CAR 24:4	CAR 24:4	CAR 24:4	CAR 24:4	CAR	24:4	24	4	CAR	503.39673	4.72	24	24	CAR 24:4
NA_1000.6468_3.6	1.128168713780392	11.891238059074716	2.335725095327945	0.03842518466479996	0.1414444297574964	-4.34496391634516	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000.6468	3.6	NA	NA	NA
NA_816.5497_7.81	-0.5641577660818794	14.451854226115303	-2.3446164011332375	0.03781725589631842	0.1398092490712378	-4.3480906434219895	NA	NA	NA	NA	NA	NA	NA	NA	NA	816.5497	7.81	NA	NA	NA
PE O-32:2; PE O-16:1 16:1_673.50357_8.51	0.5275937722565958	12.299641840772855	2.3305477203047102	0.038783497225580124	0.14206291948006372	-4.365190963321977	PE O-32:2; PE O-16:1 16:1	PE 32:2; PE 16:1 16:1	PE 32:2; PE 16:1 16:1	PE O-32:2	PE	O-32:2	32	2	PE	673.50357	8.51	32	32	PE O-32:2
NA_759.92892_10.17	0.5023280053484354	12.639922513739737	2.311613513042211	0.04012141868957874	0.14520427406649838	-4.367536000924872	NA	NA	NA	NA	NA	NA	NA	NA	NA	759.92892	10.17	NA	NA	NA
NA_805.78584_8.01	0.27923929663913066	13.945196608753152	2.286604509169399	0.04195659688781873	0.1508549598301533	-4.373471461797938	NA	NA	NA	NA	NA	NA	NA	NA	NA	805.78584	8.01	NA	NA	NA
NA_901.62905_8.15	1.826828926778566	14.095074981899206	2.3291855708160956	0.038878300351221994	0.14206291948006372	-4.374177852054255	NA	NA	NA	NA	NA	NA	NA	NA	NA	901.62905	8.15	NA	NA	NA
NA_796.52105_6.63	0.6689739013824089	13.390347334487574	2.3285027766717965	0.0389259053376287	0.14206291948006372	-4.375330795815032	NA	NA	NA	NA	NA	NA	NA	NA	NA	796.52105	6.63	NA	NA	NA
NA_811.53455_14.1	0.3547781352518619	12.821808653840641	2.3253317111493517	0.03914772978859093	0.14256785176740577	-4.3806838049645656	NA	NA	NA	NA	NA	NA	NA	NA	NA	811.53455	14.1	NA	NA	NA
NA_849.45884_8.49	0.3477468394917515	12.060339354683357	2.32234598205454	0.03935769911610479	0.14302755338363188	-4.3830436996035	NA	NA	NA	NA	NA	NA	NA	NA	NA	849.45884	8.49	NA	NA	NA
NA_925.58105_6.11	0.6474597261990712	10.691409881442516	2.311539868114104	0.04012670805584733	0.14520427406649838	-4.391427571411552	NA	NA	NA	NA	NA	NA	NA	NA	NA	925.58105	6.11	NA	NA	NA
NA_340.20659_2.76	-0.7160524531806045	15.270058222654432	-2.267217813401191	0.043434237128380515	0.15391219297774672	-4.402060533282306	NA	NA	NA	NA	NA	NA	NA	NA	NA	340.20659	2.76	NA	NA	NA
NA_864.49047_6.22	0.699881854216293	11.545847826589746	2.261020328183654	0.04391700962735059	0.15479043261313186	-4.411051491118756	NA	NA	NA	NA	NA	NA	NA	NA	NA	864.49047	6.22	NA	NA	NA
CAR 12:0; Dodecanoylcarnitine_343.27213_2.05	-0.8664269433181976	15.904115975432623	-2.285643377133731	0.0420287062068062	0.1508549598301533	-4.419781647647588	CAR 12:0; Dodecanoylcarnitine	CAR 12:0	CAR 12:0	CAR 12:0	CAR	12:0	12	0	CAR	343.27213	2.05	12	12	CAR 12:0
TG 54:3_884.7799_23.95	-0.6667766849736106	13.196002755310086	-2.292154186075061	0.04154254147628829	0.15000985378752726	-4.436534726769441	TG 54:3	TG 54:3	TG 54:3	TG 54:3	TG	54:3	54	3	TG	884.7799	23.95	54	54	TG 54:3
NA_807.55121_7.21	1.1782184372324145	16.97828581952502	2.2763557014960436	0.04273165652300758	0.15205347779436865	-4.437011006957121	NA	NA	NA	NA	NA	NA	NA	NA	NA	807.55121	7.21	NA	NA	NA
NA_710.3702_2.25	-1.0683451018925467	10.595809237010858	-2.2834566126855282	0.042193211404649995	0.1508549598301533	-4.443866236682197	NA	NA	NA	NA	NA	NA	NA	NA	NA	710.3702	2.25	NA	NA	NA
NA_929.59861_6.96	0.3461524340202145	12.910600798696859	2.2343664126626397	0.046052313704326206	0.1592254085161724	-4.447120921061584	NA	NA	NA	NA	NA	NA	NA	NA	NA	929.59861	6.96	NA	NA	NA
NA_782.48862_6.4	0.3977963212838294	10.673432438091398	2.2467514116860245	0.04504808917608707	0.1571845735421358	-4.4484099071869	NA	NA	NA	NA	NA	NA	NA	NA	NA	782.48862	6.4	NA	NA	NA
PE O-36:5; PE O-16:1 20:4_723.51888_8.44	-0.7649432425291937	17.23890036292362	-2.283125268897324	0.04221819133419981	0.1508549598301533	-4.44866010931354	PE O-36:5; PE O-16:1 20:4	PE 36:5; PE 16:1 20:4	PE 36:5; PE 16:1 20:4	PE O-36:5	PE	O-36:5	36	5	PE	723.51888	8.44	36	36	PE O-36:5
NA_904.52594_7.39	0.48788780337684634	12.513548623139341	2.2845320108454645	0.04211223482799043	0.1508549598301533	-4.449324999552542	NA	NA	NA	NA	NA	NA	NA	NA	NA	904.52594	7.39	NA	NA	NA
SM 34:2_700.55166_7.42	0.3073154430077781	18.36415421984019	2.2370769457481843	0.04583072538394221	0.15906379651890734	-4.453305425097227	SM 34:2	SM 34:2	SM 34:2	SM 34:2	SM	34:2	34	2	SM	700.55166	7.42	34	34	SM 34:2
NA_635.34072_3.57	0.49638373245125744	11.19866897929426	2.2708505401932904	0.04315361676271301	0.15323571191416593	-4.453750124528019	NA	NA	NA	NA	NA	NA	NA	NA	NA	635.34072	3.57	NA	NA	NA
NA_368.15556_2.47	1.7522588554392893	9.929565683963885	2.278413504068393	0.04257494542904296	0.15181212274072103	-4.455321049698646	NA	NA	NA	NA	NA	NA	NA	NA	NA	368.15556	2.47	NA	NA	NA
PE O-38:3_755.58059_10.73	0.8981497556155341	14.692489814705649	2.2625299910752767	0.04379893957164845	0.15479043261313186	-4.464643280610626	PE O-38:3	PE 38:3	PE 38:3	PE O-38:3	PE	O-38:3	38	3	PE	755.58059	10.73	38	38	PE O-38:3
NA_562.38579_4.8	0.27925532241603496	11.489384479945311	2.1966698506585476	0.0492417359901779	0.16478400460622097	-4.472147559449022	NA	NA	NA	NA	NA	NA	NA	NA	NA	562.38579	4.8	NA	NA	NA
NA_626.52618_23.56	-0.5696086545815569	13.082779664557073	-2.250361080078468	0.04475935617785453	0.15665774662249085	-4.473442616150463	NA	NA	NA	NA	NA	NA	NA	NA	NA	626.52618	23.56	NA	NA	NA
NA_789.55095_5.84	-0.35386668733726245	12.194588940772867	-2.236075908102913	0.045912442437834496	0.15906379651890734	-4.490175858363012	NA	NA	NA	NA	NA	NA	NA	NA	NA	789.55095	5.84	NA	NA	NA
NA_645.63956_13.65	0.44926819600140366	11.186648442091297	2.2268221044701866	0.046674454219411035	0.16039266728853646	-4.4906288972592225	NA	NA	NA	NA	NA	NA	NA	NA	NA	645.63956	13.65	NA	NA	NA
NA_455.39798_4.48	-1.4566736304191539	11.84505872234468	-2.259826908760808	0.04401056153823909	0.15479043261313186	-4.490672947388484	NA	NA	NA	NA	NA	NA	NA	NA	NA	455.39798	4.48	NA	NA	NA
Cer 18:2;2O/24:2_643.58905_10.15	-0.8858815382910359	10.573241415796549	-2.2593934872882193	0.044044584455493016	0.15479043261313186	-4.491396852009976	Cer 18:2;2O/24:2	Cer 18:2 24:2	Cer 18:2 24:2	Cer 18:2	Cer	18:2	18	2	Cer	643.58905	10.15	18	18	Cer 18:2
Cer 15:0;2O/26:2_633.60488_11.96	-0.9051612549934225	11.599229995504608	-2.256577168669014	0.044266273797269176	0.15525009372841017	-4.496099422084141	Cer 15:0;2O/26:2	Cer 15:0 26:2	Cer 15:0 26:2	Cer 15:0	Cer	15:0	15	0	Cer	633.60488	11.96	15	15	Cer 15:0
NA_342.28846_2.01	0.3956465607678004	14.542254264465475	2.2453244454497745	0.04516271983935888	0.1571845735421358	-4.496827858656776	NA	NA	NA	NA	NA	NA	NA	NA	NA	342.28846	2.01	NA	NA	NA
NA_584.34284_3.58	0.4270498371223828	12.284905140514896	2.225725568242863	0.04676554350684494	0.16039266728853646	-4.507599662625525	NA	NA	NA	NA	NA	NA	NA	NA	NA	584.34284	3.58	NA	NA	NA
NA_596.50005_6.1	-1.1906816431227478	12.490844540818417	-2.2450355211952595	0.04518596347142194	0.1571845735421358	-4.509692250866481	NA	NA	NA	NA	NA	NA	NA	NA	NA	596.50005	6.1	NA	NA	NA
NA_576.45964_5.6	0.8340001698633509	11.773262873503377	2.206969841741695	0.04835002106637849	0.16320520944935665	-4.519968460974955	NA	NA	NA	NA	NA	NA	NA	NA	NA	576.45964	5.6	NA	NA	NA
NA_509.34695_4.58	0.5357669994899302	12.62505190363455	2.2106263786734295	0.04803716565675659	0.1627828435230877	-4.528830024505993	NA	NA	NA	NA	NA	NA	NA	NA	NA	509.34695	4.58	NA	NA	NA
